Artikel-ID,Artikel,Text
art_57,Art. 57,"Sind die Voraussetzungen sowohl für eine Strafe wie für eine Massnahme erfüllt, so ordnet das Gericht beide Sanktionen an. Der Vollzug einer Massnahme nach den Artikeln 59–61 geht einer zugleich ausgesprochenen sowie einer durch Widerruf oder Rückversetzung vollziehbaren Freiheitsstrafe voraus. Ebenso geht die Rückversetzung in eine Massnahme nach Artikel 62 Der mit der Massnahme verbundene Freiheitsentzug ist auf die Strafe anzurechnen."
art_58,Art. 58,… Die therapeutischen Einrichtungen im Sinne der Artikel 59–61 sind vom Strafvollzug getrennt zu führen.
art_59,Art. 59,"Ist der Täter psychisch schwer gestört, so kann das Gericht eine stationäre Behandlung anordnen, wenn: a. der Täter ein Verbrechen oder Vergehen begangen hat, das mit seiner psychischen Störung in Zusammenhang steht; und b. zu erwarten ist, dadurch lasse sich der Gefahr weiterer mit seiner psychischen Störung in Zusammenhang stehender Taten begegnen. Die stationäre Behandlung erfolgt in einer geeigneten psychiatrischen Einrichtung oder einer Massnahmevollzugseinrichtung. Solange die Gefahr besteht, dass der Täter flieht oder weitere Straftaten begeht, wird er in einer geschlossenen Einrichtung behandelt. Er kann auch in einer Strafanstalt nach Artikel 76 Absatz 2 behandelt werden, sofern die nötige therapeutische Behandlung durch Fachpersonal gewährleistet ist. Der mit der stationären Behandlung verbundene Freiheitsentzug beträgt in der Regel höchstens fünf Jahre. Sind die Voraussetzungen für die bedingte Entlassung nach fünf Jahren noch nicht gegeben und ist zu erwarten, durch die Fortführung der Massnahme lasse sich der Gefahr weiterer mit der psychischen Störung des Täters in Zusammenhang stehender Verbrechen und Vergehen begegnen, so kann das Gericht auf Antrag der Vollzugsbehörde die Verlängerung der Massnahme um jeweils höchstens fünf Jahre anordnen."
art_60,Art. 60,"Ist der Täter von Suchtstoffen oder in anderer Weise abhängig, so kann das Gericht eine stationäre Behandlung anordnen, wenn: a. der Täter ein Verbrechen oder Vergehen begangen hat, das mit seiner Abhängigkeit in Zusammenhang steht; und b. zu erwarten ist, dadurch lasse sich der Gefahr weiterer mit der Abhängigkeit in Zusammenhang stehender Taten begegnen. Das Gericht trägt dem Behandlungsgesuch und der Behandlungsbereitschaft des Täters Rechnung. Die Behandlung erfolgt in einer spezialisierten Einrichtung oder, wenn nötig, in einer psychiatrischen Klinik. Sie ist den besonderen Bedürfnissen des Täters und seiner Entwicklung anzupassen. Der mit der stationären Behandlung verbundene Freiheitsentzug beträgt in der Regel höchstens drei Jahre. Sind die Voraussetzungen für die bedingte Entlassung nach drei Jahren noch nicht gegeben und ist zu erwarten, durch die Fortführung der Massnahme lasse sich der Gefahr weiterer mit der Abhängigkeit des Täters in Zusammenhang stehender Verbrechen und Vergehen begegnen, so kann das Gericht auf Antrag der Vollzugsbehörde die Verlängerung der Massnahme einmal um ein weiteres Jahr anordnen. Der mit der Massnahme verbundene Freiheitsentzug darf im Falle der Verlängerung und der Rückversetzung nach der bedingten Entlassung die Höchstdauer von insgesamt sechs Jahren nicht überschreiten."
art_61,Art. 61,"War der Täter zur Zeit der Tat noch nicht 25 Jahre alt und ist er in seiner Persönlichkeitsentwicklung erheblich gestört, so kann ihn das Gericht in eine Einrichtung für junge Erwachsene einweisen, wenn: a. der Täter ein Verbrechen oder Vergehen begangen hat, das mit der Störung seiner Persönlichkeitsentwicklung in Zusammenhang steht; und b. zu erwarten ist, dadurch lasse sich der Gefahr weiterer mit der Störung seiner Persönlichkeitsentwicklung in Zusammenhang stehender Taten begegnen. Die Einrichtungen für junge Erwachsene sind von den übrigen Anstalten und Einrichtungen dieses Gesetzes getrennt zu führen. Dem Täter sollen die Fähigkeiten vermittelt werden, selbstverantwortlich und straffrei zu leben. Insbesondere ist seine berufliche Aus- und Weiterbildung zu fördern. Der mit der Massnahme verbundene Freiheitsentzug beträgt höchstens vier Jahre. Er darf im Falle der Rückversetzung nach bedingter Entlassung die Höchstdauer von insgesamt sechs Jahren nicht überschreiten. Die Massnahme ist spätestens dann aufzuheben, wenn der Täter das 30. Altersjahr vollendet hat. Wurde der Täter auch wegen einer vor dem 18. Altersjahr begangenen Tat verurteilt, so kann die Massnahme in einer Einrichtung für Jugendliche vollzogen werden."
art_62,Art. 62,"Der Täter wird aus dem stationären Vollzug der Massnahme bedingt entlassen, sobald sein Zustand es rechtfertigt, dass ihm Gelegenheit gegeben wird, sich in der Freiheit zu bewähren. Bei der bedingten Entlassung aus einer Massnahme nach Artikel 59 beträgt die Probezeit ein bis fünf Jahre, bei der bedingten Entlassung aus einer Massnahme nach den Artikeln 60 und 61 ein bis drei Jahre. Der bedingt Entlassene kann verpflichtet werden, sich während der Probezeit ambulant behandeln zu lassen. Die Vollzugsbehörde kann für die Dauer der Probezeit Bewährungshilfe anordnen und Weisungen erteilen. Erscheint bei Ablauf der Probezeit eine Fortführung der ambulanten Behandlung, der Bewährungshilfe oder der Weisungen notwendig, um der Gefahr weiterer mit dem Zustand des bedingt Entlassenen in Zusammenhang stehender Verbrechen und Vergehen zu begegnen, so kann das Gericht auf Antrag der Vollzugsbehörde die Probezeit wie folgt verlängern: a. bei der bedingten Entlassung aus einer Massnahme nach Artikel 59 jeweils um ein bis fünf Jahre; b. bei der bedingten Entlassung aus einer Massnahme nach den Artikeln 60 und 61 um ein bis drei Jahre. Die Probezeit nach der bedingten Entlassung aus einer Massnahme nach den Artikeln 60 und 61 darf insgesamt höchstens sechs Jahre dauern. Hat der Täter eine Straftat im Sinne von Artikel 64 Absatz 1 begangen, so kann die Probezeit so oft verlängert werden, als dies notwendig erscheint, um weitere Straftaten dieser Art zu verhindern."
art_62_a,Art. 62,"Begeht der bedingt Entlassene während der Probezeit eine Straftat und zeigt er damit, dass die Gefahr, der die Massnahme begegnen soll, fortbesteht, so kann das für die Beurteilung der neuen Tat zuständige Gericht nach Anhörung der Vollzugsbehörde: a. die Rückversetzung anordnen; b. die Massnahme aufheben und, sofern die Voraussetzungen dazu erfüllt sind, eine neue Massnahme anordnen; oder c. die Massnahme aufheben und, sofern die Voraussetzungen dazu erfüllt sind, den Vollzug einer Freiheitsstrafe anordnen. Sind auf Grund der neuen Straftat die Voraussetzungen für eine unbedingte Freiheitsstrafe erfüllt und trifft diese mit einer zu Gunsten der Massnahme aufgeschobenen Freiheitsstrafe zusammen, so spricht das Gericht in Anwendung von Artikel 49 eine Gesamtstrafe aus. Ist auf Grund des Verhaltens des bedingt Entlassenen während der Probezeit ernsthaft zu erwarten, dass er eine Tat im Sinne von Artikel 64 Absatz 1 begehen könnte, so kann das Gericht, das die Massnahme angeordnet hat, auf Antrag der Vollzugsbehörde die Rückversetzung anordnen. Die Rückversetzung dauert für die Massnahme nach Artikel 59 höchstens fünf Jahre, für die Massnahmen nach den Artikeln 60 und 61 höchstens zwei Jahre. Sieht das Gericht von einer Rückversetzung oder einer neuen Massnahme ab, so kann es: a. den bedingt Entlassenen verwarnen; b. eine ambulante Behandlung oder Bewährungshilfe anordnen; c. dem bedingt Entlassenen Weisungen erteilen; und d. die Probezeit bei einer Massnahme nach Artikel 59 um ein bis fünf Jahre, bei einer Massnahme nach den Artikeln 60 und 61 um ein bis drei Jahre verlängern. Entzieht sich der bedingt Entlassene der Bewährungshilfe oder missachtet er die Weisungen, so ist Artikel 95 Absätze 3–5 anwendbar."
art_62_b,Art. 62,"Hat sich der bedingt Entlassene bis zum Ablauf der Probezeit bewährt, so ist er endgültig entlassen. Der Täter wird endgültig entlassen, wenn die Höchstdauer einer Massnahme nach den Artikeln 60 und 61 erreicht wurde und die Voraussetzungen für die bedingte Entlassung eingetreten sind. Ist der mit der Massnahme verbundene Freiheitsentzug kürzer als die aufgeschobene Freiheitsstrafe, so wird die Reststrafe nicht mehr vollzogen."
art_62_c,Art. 62,"Die Massnahme wird aufgehoben, wenn: a. deren Durch- oder Fortführung als aussichtslos erscheint; b. die Höchstdauer nach den Artikeln 60 und 61 erreicht wurde und die Voraussetzungen für die bedingte Entlassung nicht eingetreten sind; oder c. eine geeignete Einrichtung nicht oder nicht mehr existiert. Ist der mit der Massnahme verbundene Freiheitsentzug kürzer als die aufgeschobene Freiheitsstrafe, so wird die Reststrafe vollzogen. Liegen in Bezug auf die Reststrafe die Voraussetzungen der bedingten Entlassung oder der bedingten Freiheitsstrafe vor, so ist der Vollzug aufzuschieben. An Stelle des Strafvollzugs kann das Gericht eine andere Massnahme anordnen, wenn zu erwarten ist, dadurch lasse sich der Gefahr weiterer mit dem Zustand des Täters in Zusammenhang stehender Verbrechen und Vergehen begegnen. Ist bei Aufhebung einer Massnahme, die auf Grund einer Straftat nach Artikel 64 Absatz 1 angeordnet wurde, ernsthaft zu erwarten, dass der Täter weitere Taten dieser Art begeht, so kann das Gericht auf Antrag der Vollzugsbehörde die Verwahrung anordnen. Hält die zuständige Behörde bei Aufhebung der Massnahme eine Massnahme des Erwachsenenschutzes für angezeigt, so teilt sie dies der Erwachsenenschutzbehörde mit. Das Gericht kann ferner eine stationäre therapeutische Massnahme vor oder während ihres Vollzugs aufheben und an deren Stelle eine andere stationäre therapeutische Massnahme anordnen, wenn zu erwarten ist, mit der neuen Massnahme lasse sich der Gefahr weiterer mit dem Zustand des Täters in Zusammenhang stehender Verbrechen und Vergehen offensichtlich besser begegnen."
art_62_d,Art. 62,"Die zuständige Behörde prüft auf Gesuch hin oder von Amtes wegen, ob und wann der Täter aus dem Vollzug der Massnahme bedingt zu entlassen oder die Massnahme aufzuheben ist. Sie beschliesst darüber mindestens einmal jährlich. Vorher hört sie den Eingewiesenen an und holt einen Bericht der Leitung der Vollzugseinrichtung ein. Hat der Täter eine Tat im Sinne von Artikel 64 Absatz 1 begangen, so beschliesst die zuständige Behörde gestützt auf das Gutachten eines unabhängigen Sachverständigen und nach Anhörung einer Kommission aus Vertretern der Strafverfolgungsbehörden, der Vollzugsbehörden sowie der Psychiatrie. Sachverständige und Vertreter der Psychiatrie dürfen den Täter nicht behandelt oder in anderer Weise betreut haben."
art_63,Art. 63,"Ist der Täter psychisch schwer gestört, ist er von Suchtstoffen oder in anderer Weise abhängig, so kann das Gericht anordnen, dass er nicht stationär, sondern ambulant behandelt wird, wenn: a. der Täter eine mit Strafe bedrohte Tat verübt, die mit seinem Zustand in Zusammenhang steht; und b. zu erwarten ist, dadurch lasse sich der Gefahr weiterer mit dem Zustand des Täters in Zusammenhang stehender Taten begegnen. Das Gericht kann den Vollzug einer zugleich ausgesprochenen unbedingten Freiheitsstrafe, einer durch Widerruf vollziehbar erklärten Freiheitsstrafe sowie einer durch Rückversetzung vollziehbar gewordenen Reststrafe zu Gunsten einer ambulanten Behandlung aufschieben, um der Art der Behandlung Rechnung zu tragen. Es kann für die Dauer der Behandlung Bewährungshilfe anordnen und Weisungen erteilen. Die zuständige Behörde kann verfügen, dass der Täter vorübergehend stationär behandelt wird, wenn dies zur Einleitung der ambulanten Behandlung geboten ist. Die stationäre Behandlung darf insgesamt nicht länger als zwei Monate dauern. Die ambulante Behandlung darf in der Regel nicht länger als fünf Jahre dauern. Erscheint bei Erreichen der Höchstdauer eine Fortführung der ambulanten Behandlung notwendig, um der Gefahr weiterer mit einer psychischen Störung in Zusammenhang stehender Verbrechen und Vergehen zu begegnen, so kann das Gericht auf Antrag der Vollzugsbehörde die Behandlung um jeweils ein bis fünf Jahre verlängern."
art_63_a,Art. 63,"Die zuständige Behörde prüft mindestens einmal jährlich, ob die ambulante Behandlung fortzusetzen oder aufzuheben ist. Sie hört vorher den Täter an und holt einen Bericht des Therapeuten ein. Die ambulante Behandlung wird durch die zuständige Behörde aufgehoben, wenn: a. sie erfolgreich abgeschlossen wurde; b. deren Fortführung als aussichtslos erscheint; oder c. die gesetzliche Höchstdauer für die Behandlung von Alkohol‑, Betäubungsmittel- oder Arzneimittelabhängigen erreicht ist. Begeht der Täter während der ambulanten Behandlung eine Straftat und zeigt er damit, dass mit dieser Behandlung die Gefahr weiterer mit dem Zustand des Täters in Zusammenhang stehender Taten voraussichtlich nicht abgewendet werden kann, so wird die erfolglose ambulante Behandlung durch das für die Beurteilung der neuen Tat zuständige Gericht aufgehoben. Entzieht sich der Täter der Bewährungshilfe oder missachtet er die Weisungen, so ist Artikel 95 Absätze 3–5 anwendbar."
art_63_b,Art. 63,"Ist die ambulante Behandlung erfolgreich abgeschlossen, so wird die aufgeschobene Freiheitsstrafe nicht mehr vollzogen. Wird die ambulante Behandlung wegen Aussichtslosigkeit (Art. 63 Erscheint die in Freiheit durchgeführte ambulante Behandlung für Dritte als gefährlich, so wird die aufgeschobene Freiheitsstrafe vollzogen und die ambulante Behandlung während des Vollzugs der Freiheitsstrafe weitergeführt. Das Gericht entscheidet darüber, inwieweit der mit der ambulanten Behandlung verbundene Freiheitsentzug auf die Strafe angerechnet wird. Liegen in Bezug auf die Reststrafe die Voraussetzungen der bedingten Entlassung oder der bedingten Freiheitsstrafe vor, so schiebt es den Vollzug auf. An Stelle des Strafvollzugs kann das Gericht eine stationäre therapeutische Massnahme nach den Artikeln 59–61 anordnen, wenn zu erwarten ist, dadurch lasse sich der Gefahr weiterer, mit dem Zustand des Täters in Zusammenhang stehender Verbrechen und Vergehen begegnen."
art_64,Art. 64,"Das Gericht ordnet die Verwahrung an, wenn der Täter einen Mord, eine vorsätzliche Tötung, eine schwere Körperverletzung, eine Vergewaltigung, einen Raub, eine Geiselnahme, eine Brandstiftung, eine Gefährdung des Lebens oder eine andere mit einer Höchststrafe von fünf oder mehr Jahren bedrohte Tat begangen hat, durch die er die physische, psychische oder sexuelle Integrität einer andern Person schwer beeinträchtigt hat oder beeinträchtigen wollte, und wenn: a. auf Grund der Persönlichkeitsmerkmale des Täters, der Tatumstände und seiner gesamten Lebensumstände ernsthaft zu erwarten ist, dass er weitere Taten dieser Art begeht; oder b. auf Grund einer anhaltenden oder langdauernden psychischen Störung von erheblicher Schwere, mit der die Tat in Zusammenhang stand, ernsthaft zu erwarten ist, dass der Täter weitere Taten dieser Art begeht und die Anordnung einer Massnahme nach Artikel 59 keinen Erfolg verspricht. Das Gericht ordnet die lebenslängliche Verwahrung an, wenn der Täter einen Mord, eine vorsätzliche Tötung, eine schwere Körperverletzung, einen Raub, eine Vergewaltigung, eine sexuelle Nötigung, eine Freiheitsberaubung oder Entführung, eine Geiselnahme, ein Verschwindenlassen, Menschenhandel, Völkermord, ein Verbrechen gegen die Menschlichkeit oder ein Kriegsverbrechen (Zwölfter Titel a. Der Täter hat mit dem Verbrechen die physische, psychische oder sexuelle Integrität einer anderen Person besonders schwer beeinträchtigt oder beeinträchtigen wollen. b. Beim Täter besteht eine sehr hohe Wahrscheinlichkeit, dass er erneut eines dieser Verbrechen begeht. c. Der Täter wird als dauerhaft nicht therapierbar eingestuft, weil die Behandlung langfristig keinen Erfolg verspricht. Der Vollzug der Freiheitsstrafe geht der Verwahrung voraus. Die Bestimmungen über die bedingte Entlassung aus der Freiheitsstrafe (Art. 86–88) sind nicht anwendbar. Ist schon während des Vollzugs der Freiheitsstrafe zu erwarten, dass der Täter sich in Freiheit bewährt, so verfügt das Gericht die bedingte Entlassung aus der Freiheitsstrafe frühestens auf den Zeitpunkt hin, an welchem der Täter zwei Drittel der Freiheitsstrafe oder 15 Jahre der lebenslänglichen Freiheitsstrafe verbüsst hat. Zuständig ist das Gericht, das die Verwahrung angeordnet hat. Im Übrigen ist Artikel 64 Die Verwahrung wird in einer Massnahmevollzugseinrichtung oder in einer Strafanstalt nach Artikel 76 Absatz 2 vollzogen. Die öffentliche Sicherheit ist zu gewährleisten. Der Täter wird psychiatrisch betreut, wenn dies notwendig ist."
