subject,predicate,object,artikel_id,artikel_nummer
Täter,hat gehandelt,in einer nach den Umständen entschuldbaren heftigen Gemütsbewegung oder unter grosser seelischer Belastung,art_48,Art. 48
Beurteilung,erfolgt,nach Inkrafttreten,art_48,Art. 48
Täter,zeigt aufrichtige reue,betätigt,art_48,Art. 48
Täter,"ersetzt den schaden, soweit es ihm zuzumuten war",namentlich,art_48,Art. 48
Beurteilung,erfolgt,wenn der Täter aufrichtige Reue betätigt und den Schaden ersetzt hat,art_48,Art. 48
Täter,hält sich wohl,seit der Tat verstrichenen Zeit,art_48,Art. 48
Strafbedürfnis,deutlich vermindert ist,in Anbetracht der seit der Tat verstrichenen Zeit,art_48,Art. 48
Beurteilung,erfolgt,wenn das Strafbedürfnis in Anbetracht der seit der Tat verstrichenen Zeit deutlich vermindert ist und der Täter sich in dieser Zeit wohl verhalten hat,art_48,Art. 48
StGB,ist milder als,vorheriges StGB,art_48_a,Art. 48
Anwendung,gilt wenn,StGB ist milder,art_48_a,Art. 48
Gericht,kann erkennen,eine andere Strafart,art_48_a,Art. 48
Gericht,ist angebunden,gesetzliches Höchstmass der Strafart,art_48_a,Art. 48
Gericht,ist angebunden,gesetzliches Mindestmass der Strafart,art_48_a,Art. 48
Tat,verübt von,Gericht,art_48_a,Art. 48
Strafe,wird angewendet auf,Gericht,art_48_a,Art. 48
Zeitpunkt,vor inkrafttreten,StGB,art_48_a,Art. 48
Beurteilung,erfolgt,nach Inkrafttreten,art_48_a,Art. 48
Täter,begangen,Verbrechen,art_49,Art. 49
Täter,verurteilt,Vergehen,art_49,Art. 49
Gericht,verurteilt,Täter,art_49,Art. 49
Strafe,ist,schwerste Straftat,art_49,Art. 49
Strafe,erhöht,angemessen,art_49,Art. 49
Höchstmass der angedrohten Strafe,darf nicht um mehr als die hälfte,erhöhen,art_49,Art. 49
Gericht,bestimmt,Zusatzstrafe,art_49,Art. 49
Täter,nicht bestraft,schwerer,art_49,Art. 49
Täter,vergehen,Urteil,art_50,Art. 50
Tat,heisst,Begründung des Urteils,art_50,Art. 50
Begründung des Urteils,zeitpunkt,nach Inkrafttreten,art_50,Art. 50
Gericht,feststellt,Umstände der Tat,art_50,Art. 50
Gericht,feststellt,Gewichtung der Umstände der Tat,art_50,Art. 50
StGB,wird angewendet auf,Täter,art_50,Art. 50
vorheriges StGB,ist milder als,StGB,art_50,Art. 50
Anwendung des StGB,gilt wenn,vorhandene Bedingung erfüllt ist,art_50,Art. 50
Täter,begeht,Verbrechen,art_51,Art. 51
Täter,hat ausgestanden,Zeitpunkt,art_51,Art. 51
Zeitpunkt,ist vor,Zeitpunkt,art_51,Art. 51
Täter,erhält strafe auf,Zeitpunkt,art_51,Art. 51
Täter,strafe,Geldstrafe,art_51,Art. 51
Ein Tag Haft,entspricht,einen Tagessatz Geldstrafe,art_51,Art. 51
StGB,ist milder als,vorheriges StGB,art_51,Art. 51
Anwendung,gilt wenn,StGB ist milder,art_51,Art. 51
Täter,vergehen,zuständige Behörde sieht von Strafverfolgung ab,art_52,Art. 52
Täter,vergehen,geringfügig sind,art_52,Art. 52
zuständige Behörde,erfolgt,nicht,art_52,Art. 52
Täter,begeht verbrechen/vergehen,Schaden gedeckt oder alle zumutbaren Anstrengungen unternommen,art_53,Art. 53
Täter,gibt anstaltsfreiheit auf,Strafe bedingte Freiheitsstrafe bis 1 Jahr,art_53,Art. 53
Täter,zahlt geldstrafe,Strafe bedingte Geldstrafe,art_53,Art. 53
Täter,zahlt busse,Strafe Busse,art_53,Art. 53
StGB,ist milder als,vorheriges StGB,art_53,Art. 53
Anwendung,gilt wenn,StGB ist milder,art_53,Art. 53
Behörde,sieht von strafverfolgung ab,Interesse der Öffentlichkeit und des Geschädigten an der Strafverfolgung gering,art_53,Art. 53
Zuständige Behörde,erfolgt,nach Inkrafttreten,art_53,Art. 53
Täter,begeht,Verbrechen,art_54,Art. 54
Tat,heisst,unmittelbare Folgen der Tat schwer betroffen,art_54,Art. 54
Täter,ist,"so schwer betroffen, dass Strafe unangemessen wäre",art_54,Art. 54
zuständige Behörde,sieht,von einer Strafverfolgung ab,art_54,Art. 54
zuständige Behörde,sieht,von einer Überweisung an das Gericht ab,art_54,Art. 54
zuständige Behörde,sieht,von einer Bestrafung ab,art_54,Art. 54
StGB,ist milder als,vorheriges StGB,art_54,Art. 54
Anwendung,gilt wenn,StGB ist milder,art_54,Art. 54
Gericht,sieht ab,bedingter Strafe vom Widerruf,art_55,Art. 55
Gericht,sieht ab,bedingter Entlassung von der Rückversetzung,art_55,Art. 55
Gericht,erfolgt,nach Inkrafttreten,art_55,Art. 55
Voraussetzungen,gegeben sind,Strafbefreiung,art_55,Art. 55
Kantone,organe der strafrechtspflege heißen,"zuständige Behörden nach Artikeln 52, 53 und 54",art_55,Art. 55
vorheriges StGB,ist milder als,StGB,art_55,Art. 55
Anwendung,gilt wenn,StGB ist milder,art_55,Art. 55
Verbrechen,heisst,einfache Körperverletzung,art_55_a,Art. 55
- Tat,vor inkrafttreten,nicht angegeben,art_55_a,Art. 55
- Beurteilung,erfolgt,nach Inkrafttreten,art_55_a,Art. 55
- Strafe,wird angewendet auf,Täter,art_55_a,Art. 55
- Lernprogramm gegen Gewalt,wird verpflichtet,Täter,art_55_a,Art. 55
- Sistierung,gilt wenn,Beschuldigter Person keine vorherige Verurteilung oder Strafe besteht und sich der Tatbetrag nicht gegen ein vorheriges Opfer richtete,art_55_a,Art. 55
- Verfahrensbeendigung,verlangt sich,"Opfer oder gesetzlicher Vertreter des Opfers nach Inkrafttreten der Sistierung oder bei Auffinden, dass die Sistierung die Situation des Opfers nicht stabilisiert bzw. verbessert",art_55_a,Art. 55
- Staatsanwaltschaft/Gericht informiert,nach kantonalem recht für fälle häuslicher gewalt zuständige stelle,über die getroffenen Massnahmen,art_55_a,Art. 55
- StGB,heisst,StGB,art_55_a,Art. 55
Täter,hat verstoßen gegen,Artikel 64 Absatz 1,art_56,Art. 56
Täter,hat eine tat begangen,im Sinne von Artikel 64 Absatz 1,art_56,Art. 56
Strafe,ist eignet nicht,dem Täter zu begegnen der Gefahr weiterer Straftaten,art_56,Art. 56
Gefahr,besteht,weiterer Straftaten des Täters,art_56,Art. 56
Behandlungsbedürfnis,besteht,des Täters oder öffentliche Sicherheit dies erfordert,art_56,Art. 56
Massnahme,ist anzuordnen,"wenn Voraussetzungen der Artikel 59–61, 63 oder 64 erfüllt sind",art_56,Art. 56
Eingriff in die Persönlichkeitsrechte,muss nicht unverhältnismässig sein,im Hinblick auf die Wahrscheinlichkeit und Schwere weiterer Straftaten,art_56,Art. 56
Gericht,"stützt sich beim entscheid über die anordnung einer massnahme nach den artikeln 59–61, 63 und 64 sowie bei der änderung der sanktion nach artikel 65",auf eine sachverständige Begutachtung,art_56,Art. 56
Begutachtung,äussert sich über,a. Notwendigkeit und Erfolgsaussichten einer Behandlung des Täters; b. die Art und Wahrscheinlichkeit weiterer möglicher Straftaten; c. die Möglichkeiten des Vollzugs der Massnahme,art_56,Art. 56
Begutachtung,ist vorzunehmen,"durch einen Sachverständigen, wenn Täter eine Tat im Sinne von Artikel 64 Absatz 1 begangen hat und dieser den Täter weder behandelt noch in anderer Weise betreut hat",art_56,Art. 56
Anordnung der lebenslänglichen Verwahrung,kommt nur in regel nach artikel 64 absatz 1,"an, wenn eine geeignete Einrichtung zur Verfügung steht",art_56,Art. 56
Massnahme,ist aufzuheben,wenn die Voraussetzungen nicht mehr erfüllt sind,art_56,Art. 56
StGB,heisst,StGB,art_56_a,Art. 56
- Täter,begeht,Verbrechen oder Vergehen,art_56_a,Art. 56
- Täter,ordnet das gericht,Massnahme,art_56_a,Art. 56
- Massnahme,ist gleichgewertig mit,Massnahme,art_56_a,Art. 56
- StGB,ist milder als,StGB,art_56_a,Art. 56
- Anwendung,gilt wenn,StGB ist milder,art_56_a,Art. 56
- Anwendung,wird angewendet auf,Täter,art_56_a,Art. 56
- Beurteilung,erfolgt,nach Inkrafttreten von StGB,art_56_a,Art. 56
StGB,ist milder als,vorheriges StGB,art_57,Art. 57
Anwendung,gilt wenn,StGB ist milder,art_57,Art. 57
Gericht,ordnet an,Sanktion,art_57,Art. 57
Strafe,wird angewendet auf,Täter,art_57,Art. 57
Freiheitsstrafe,vollziehbar vorausgeht,Anwendung von Massnahme nach Artikeln 59-61,art_57,Art. 57
Rückversetzung,gilt wenn,Freiheitsstrafe ist vollzogen und vorher eine Massnahme nach Artikeln 59-61 angewendet wurde,art_57,Art. 57
Rückversetzung,geht in eine massnahme nach artikel 62 über,bei Rückversetzung von Freiheitsstrafe,art_57,Art. 57
Massnahme nach Artikel 62,verbunden mit,Freiheitsentzug,art_57,Art. 57
Freiheitsentzug,anzurechnen ist auf,Strafe,art_57,Art. 57
Täter,verbrechen,kein Verbrechen,art_58,Art. 58
Zeitpunkt,vor inkrafttreten,nicht angegeben,art_58,Art. 58
Beurteilung,erfolgt,nach Inkrafttreten,art_58,Art. 58
StGB,ist milder als,nicht angegeben,art_58,Art. 58
Anwendung,gilt wenn,Täter befindet sich in einer therapeutischen Einrichtung im Sinne der Artikel 59-61,art_58,Art. 58
Täter,begangen hat,Verbrechen oder Vergehen,art_59,Art. 59
Gefahr,erwartet werden kann,weiterer mit seiner psychischen Störung in Zusammenhang stehender Taten,art_59,Art. 59
Stationäre Behandlung,erfolgt in,geeigneter psychiatrischer Einrichtung oder Strafanstalt nach Artikel 76 Absatz 2,art_59,Art. 59
Täter,behandelt wird in,geschlossener Einrichtung,art_59,Art. 59
StGB,ist milder als,vorheriges StGB,art_59,Art. 59
Anwendung des StGB,gilt wenn,StGB ist milder,art_59,Art. 59
Gericht,auf antrag der vollzugsbehörde,kann die Verlängerung der Massnahme um jeweils höchstens fünf Jahre anordnen,art_59,Art. 59
Täter,begangen hat,Verbrechen oder Vergehen,art_60,Art. 60
Täter,ist abhängig von,Suchtstoffen,art_60,Art. 60
Verbrechen oder Vergehen,steht in zusammenhang mit,Täter,art_60,Art. 60
Verbrechen oder Vergehen,in zusammenhang stehen,mit Abhängigkeit,art_60,Art. 60
Täter,erfolgt stationäre behandlung,in spezialisierter Einrichtung,art_60,Art. 60
Stationäre Behandlung,findet statt,in psychiatrischen Klinik,art_60,Art. 60
Stationäre Behandlung,angepasst an,besonderen Bedürfnissen des Täters,art_60,Art. 60
Freiheitsentzug,verbunden mit,stationärer Behandlung,art_60,Art. 60
Freiheitsentzug,in der regel beträgt,höchstens drei Jahre,art_60,Art. 60
Verlängerung der Massnahme,kann einmal um,ein weiteres Jahr anordnen,art_60,Art. 60
Mit der Verlängerung und der Rückversetzung nach der bedingten Entlassung,darf die dauer des freiheitsentzugs im falle der verlängerung und der rückversetzung nicht überschreiten,insgesamt sechs Jahre,art_60,Art. 60
Täter,begangen hat,Verbrechen oder Vergehen,art_61,Art. 61
Täter,ist noch nicht 25 jahre alt,zur Zeit der Tat,art_61,Art. 61
Täter,erheblich gestört,in seiner Persönlichkeit,art_61,Art. 61
Einrichtung für junge Erwachsene,führt man,Täter,art_61,Art. 61
Massnahme,verbunden ist mit,Freiheitsentzug,art_61,Art. 61
Massnahme,aufzuheben ist spätestens dann,Täter vollendet das 30. Altersjahr,art_61,Art. 61
StGB,kann man in einer einrichtung für jugendliche,"Täter verwenden, wenn er vor dem 18. Altersjahr begangen hat eine Tat verurteilt wurde",art_61,Art. 61
Täter,begeht,Verbrechen,art_62,Art. 62
- Zeitpunkt,begangen,vor Inkrafttreten des StGBes,art_62,Art. 62
- Tat,heisst,Straftat,art_62,Art. 62
- Beurteilung,erfolgt,nach Inkrafttreten des StGBes,art_62,Art. 62
- Vollzugsbehörde,kann,verlangen Gelegenheit zur Bewährung,art_62,Art. 62
- Probezeit,beträgt,ein bis fünf Jahre,art_62,Art. 62
- Probezeit,beträgt,ein bis drei Jahre,art_62,Art. 62
- Vollzugsbehörde,kann,anordnen Bewährungshilfe,art_62,Art. 62
- Vollzugsbehörde,kann,erteilen Weisungen,art_62,Art. 62
- Verlängerung der Probezeit,gilt wenn,"Erscheint bei Ablauf der Probezeit eine Fortführung der ambulanten Behandlung, der Bewährungshilfe oder der Weisungen notwendig, um der Gefahr weiterer mit dem Zustand des bedingt Entlassenen in Zusammenhang stehender Verbrechen und Vergehen zu begegnen",art_62,Art. 62
- Probezeit nach der bedingten Entlassung aus einer Massnahme nach den Artikeln 60 und 61 darf,höchstens,sechs Jahre dauern,art_62,Art. 62
- Tat,wird angewendet auf,Täter,art_62,Art. 62
- Probezeit,kann so oft,"verlängert werden, als dies notwendig erscheint, um weitere Straftaten dieser Art zu verhindern",art_62,Art. 62
"""bedingt Entlassener""","""begeht straftat""","""Verbrechen""",art_62_a,Art. 62
"""bedingt Entlassener""","""zeigt, dass die gefahr fortbesteht""","""Straftat""",art_62_a,Art. 62
"""neues Gericht""","""erhört vollzugsbehörde""","""Anhörung""",art_62_a,Art. 62
"""neues Gericht""","""kann""","[""a. die Rückversetzung anordnen"", ""b. die Massnahme aufheben und neue Massnahme anordnen"", ""c. die Massnahme aufheben und Freiheitsstrafe anordnen""]",art_62_a,Art. 62
"""neues Gericht""","""spricht gesamtstrafe aus""",Artikel 49,art_62_a,Art. 62
"""Gericht""","""trifft rückversetzung oder neue massnahme ab""","""-""",art_62_a,Art. 62
"""neues Gericht""","""kann""","[""a. den bedingt Entlassenen verwarnen"", ""b. ambulante Behandlung oder Bewährungshilfe anordnen"", ""c. dem bedingt Entlassenen Weisungen erteilen"", ""d. die Probezeit verlängern""]",art_62_a,Art. 62
"""bedingt Entlassener""","""entzieht sich der bewährungshilfe oder missachtet weisungen""",Artikel 95 Absätze 3-5,art_62_a,Art. 62
"""StGB""","""ist milder als""","""vorheriges StGB""",art_62_a,Art. 62
"""Anwendung""","""gilt wenn""","""StGB ist milder""",art_62_a,Art. 62
"""StGB""","""wird angewendet auf""","""bedingt Entlassener""",art_62_a,Art. 62
Täter,vergehen,endgültig entlassen,art_62_b,Art. 62
Tat,zeitpunkt,vor Ablauf der Probezeit,art_62_b,Art. 62
Endgültiger Entlassener,erfolgt,Ablauf der Probezeit,art_62_b,Art. 62
StGB,ist milder als,vorheriges StGB,art_62_b,Art. 62
Anwendung,gilt wenn,Höchstdauer der Massnahme erreicht wurde und Voraussetzungen für die bedingte Entlassung eingetreten sind,art_62_b,Art. 62
Freiheitsentzug,kürzer als,aufgeschobene Freiheitsstrafe,art_62_b,Art. 62
Reststrafe,nicht mehr vollzogen wenn,Freiheitsentzug kürzer als die aufgeschobene Freiheitsstrafe,art_62_b,Art. 62
StGB,heisst,StGB,art_62_c,Art. 62
- Tat,heisst,Verbrechen oder Vergehen,art_62_c,Art. 62
- Massnahme,wird angewendet auf,Täter,art_62_c,Art. 62
- Massnahme,"wird aufgehoben, wenn","a., b. oder c.",art_62_c,Art. 62
- Massnahme,"ist aufgehoben, wenn",deren Durch- oder Fortführung als aussichtslos erscheint,art_62_c,Art. 62
- Massnahme,"ist aufgehoben, wenn",die Höchstdauer nach den Artikeln 60 und 61 erreicht wurde und die Voraussetzungen für die bedingte Entlassung nicht eingetreten sind,art_62_c,Art. 62
- Massnahme,"ist aufgehoben, wenn",eine geeignete Einrichtung nicht oder nicht mehr existiert,art_62_c,Art. 62
- Reststrafe,"vollzogen, wenn",der mit der Massnahme verbundene Freiheitsentzug kürzer als die aufgeschobene Freiheitsstrafe,art_62_c,Art. 62
- Vollzug,"aufgezögert, wenn",bei Aufhebung der Massnahme liegen in Bezug auf die Reststrafe die Voraussetzungen der bedingten Entlassung oder der bedingten Freiheitsstrafe vor,art_62_c,Art. 62
Täter,begangen,Tat,art_62_d,Art. 62
Tat,zeitpunkt,mindestens einmal jährlich,art_62_d,Art. 62
zuständige Behörde,prüft auf,Gesuch hin oder von Amtes wegen,art_62_d,Art. 62
zuständige Behörde,beschliesst darüber,Täter aus dem Vollzug der Massnahme entlassen oder Massnahme aufheben,art_62_d,Art. 62
Täter,hat begangen,Tat,art_62_d,Art. 62
zuständige Behörde,beschliesse unterstützt auf,Gutachten eines unabhängigen Sachverständigen,art_62_d,Art. 62
zuständige Behörde,nach anhörung einer kommission aus vertretern der strafverfolgungsbehörden,Täter nicht behandelt oder in anderer Weise betreut haben,art_62_d,Art. 62
StGB,wird angewendet auf,"Täter, falls Tat begangen wurde",art_62_d,Art. 62
Täter,verübt,Tat,art_63,Art. 63
Täter,psychisch schwer gestört,true,art_63,Art. 63
Täter,von suchtstoffen abhängig,maybe,art_63,Art. 63
Täter,anderen weise abhängig,maybe,art_63,Art. 63
Gericht,anordnet,ambulante Behandlung,art_63,Art. 63
Gericht,kann aufschieben,"Vollzug einer zugleich ausgesprochenen unbedingten Freiheitsstrafe, eine durch Widerruf vollziehbar erklärten Freiheitsstrafe sowie eine durch Rückversetzung vollziehbar gewordenen Reststrafe",art_63,Art. 63
Gericht,kann anordnen,Bewährungshilfe und Weisungen,art_63,Art. 63
Zuständige Behörde,verfügen kann,stationäre Behandlung,art_63,Art. 63
Erreichen der Höchstdauer,eine fortführung der ambulanten behandlung notwendig ist,um der Gefahr weiterer mit einer psychischen Störung in Zusammenhang stehender Verbrechen und Vergehen zu begegnen,art_63,Art. 63
Gericht,auf antrag der vollzugsbehörde,die Behandlung um jeweils ein bis fünf Jahre verlängern kann,art_63,Art. 63
Täter,verbrechen,Straftat,art_63_a,Art. 63
Zeitpunkt,vorhanden,während der ambulanten Behandlung,art_63_a,Art. 63
zuständige Behörde,prüft jährlich,ambulante Behandlung,art_63_a,Art. 63
zuständige Behörde,hört,Täter,art_63_a,Art. 63
zuständige Behörde,hört ein,Bericht des Therapeuten,art_63_a,Art. 63
zuständige Behörde,aufhoben,ambulante Behandlung,art_63_a,Art. 63
Ambulante Behandlung,abgeschlossen erfolgreich,kein Objekt,art_63_a,Art. 63
Ambulante Behandlung,fortführung aussichtslos erscheint,kein Objekt,art_63_a,Art. 63
Ambulante Behandlung,"gesetzliche höchstdauer für behandlung von alkohol-, betäubungsmittel- oder arzneimittelabhängigen erreicht ist",kein Objekt,art_63_a,Art. 63
ambulante Behandlung,erfolglos aufgehoben wird,durch das für die Beurteilung der neuen Tat zuständige Gericht,art_63_a,Art. 63
Täter,entzieht sich der bewährungshilfe oder missachtet weisungen,Artikel 95 Absätze 3–5 anwendbar,art_63_a,Art. 63
Ambulante Behandlung,abgeschlossen,erfolgreich,art_63_b,Art. 63
Aufgeschobene Freiheitsstrafe,nicht mehr vollzogen,wenn Ambulante Behandlung abgeschlossen erfolgreich ist,art_63_b,Art. 63
Ambulante Behandlung,gefährlich für dritte,Erscheint,art_63_b,Art. 63
Aufgeschobene Freiheitsstrafe,vollzogen,wenn Ambulante Behandlung wegen Aussichtslosigkeit und Erscheint die in Freiheit durchgeführte ambulante Behandlung gefährlich für Dritte ist,art_63_b,Art. 63
Aufgeschobene Freiheitsstrafe,weitergeführt,während Vollzugs der Freiheitsstrafe Ambulante Behandlung fortgesetzt wird,art_63_b,Art. 63
Gericht,entscheidet darüber,inwieweit der mit ambulanten Behandlung verbundener Freiheitsentzug auf die Strafe angerechnet werden soll,art_63_b,Art. 63
Voraussetzungen,vorliegen,"zur bedingten Entlassung oder der bedingten Freiheitsstrafe, bei Reststrafe",art_63_b,Art. 63
Vollzug,verschoben,"wenn Voraussetzungen für bedingte Entlassung oder bedingte Freiheitsstrafe vorliegen, bei Reststrafe",art_63_b,Art. 63
Gericht,kann stationäre therapeutische massnahme nach artikeln 59-61 anordnen,"wenn zu erwarten ist, dadurch lasse sich die Gefahr weiterer, mit dem Zustand des Täters in Zusammenhang stehender Verbrechen und Vergehen begegnen",art_63_b,Art. 63
StGB,nicht angewendet auf,nicht angegeben,art_63_b,Art. 63
Tat,verbrechen,Mord,art_64,Art. 64
Tat,vergehen,Geiselnahme,art_64,Art. 64
Tat,vergehen,Entführung,art_64,Art. 64
Tat,vergehen,Menschenhandel,art_64,Art. 64
Tat,verbrechen,Vergewaltigung,art_64,Art. 64
Tat,verbrechen,sexuelle Nötigung,art_64,Art. 64
Tat,verbrechen,Freiheitsberaubung,art_64,Art. 64
Tat,verbrechen,Verschwindenlassen,art_64,Art. 64
Tat,verbrechen,Völkermord,art_64,Art. 64
Tat,verbrechen,Verbrechen gegen die Menschlichkeit,art_64,Art. 64
Tat,vergehen,Kriegsverbrechen,art_64,Art. 64
Täter,besonders schwer beeinträchtigt/beeinträchtigen wollte,"physische, psychische oder sexuelle Integrität einer anderen Person",art_64,Art. 64
StGB,ist milder als,vorheriges StGB,art_64,Art. 64
Anwendung,gilt wenn,StGB ist milder,art_64,Art. 64
Täter,hat mit dem verbrechen,"sehr hohe Wahrscheinlichkeit, dass er wieder dieses Verbrechen begeht",art_64,Art. 64
- Beurteilung,erfolgt,nach Inkrafttreten des StGBes,art_64,Art. 64
Täter,beging,Verbrechen,art_64_a,Art. 64
Tat,heisst,Verwahrung,art_64_a,Art. 64
Zeitpunkt,war,vor Ablauf der Probezeit,art_64_a,Art. 64
Bewährungshilfe,erfolgt,während der Probezeit,art_64_a,Art. 64
Wiederholtes Verbrechen,ist ernsthaft zu erwarten,bei Ablauf der Probezeit,art_64_a,Art. 64
Gericht,kann die probezeit verlängern,wenn Erscheint bei Ablauf der Probezeit eine Fortführung der Bewährungshilfe oder der Weisungen als notwendig,art_64_a,Art. 64
Zeitpunkt,ist,nach Verlängerung der Probezeit,art_64_a,Art. 64
Gericht,kann die rückversetzung anordnen,"auf Antrag der Vollzugsbehörde, wenn ist auf Grund des Verhaltens des bedingt Entlassenen während der Probezeit ernsthaft zu erwarten, dass er weitere Straftaten im Sinne von Artikel 64 Absatz 1 begehen könnte",art_64_a,Art. 64
Täter,missachtete die weisungen,wenn Entzieht sich der bedingt Entlassene der Bewährungshilfe oder missachtet er die Weisungen,art_64_a,Art. 64
Artikel 95 Absätze 3–5,wird angewendet auf,"Täter, wenn Entzieht sich der bedingt Entlassene der Bewährungshilfe oder missachtet er die Weisungen",art_64_a,Art. 64
Zeitpunkt,war,"nach Ablauf der Probezeit, wenn hat sich der bedingt Entlassene bis zum Ablauf der Probezeit bewährt",art_64_a,Art. 64
Täter,ist endgültig entlassen,"nach Ablauf der Probezeit, wenn hat sich der bedingt Entlassene bis zum Ablauf der Probezeit bewährt",art_64_a,Art. 64
